[21/05/2013 18:40:25] /reload monster
[21/05/2013 18:40:44] /m nidaime
[21/05/2013 18:43:41] /addskill testando, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:11] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:12] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:13] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:14] /addskill gustavo cu sujo, level
[23/05/2013 12:20:15] /addskill gustavo cu sujo, level
[23/05/2013 12:20:15] /addskill gustavo cu sujo, level
[23/05/2013 12:20:15] /addskill gustavo cu sujo, level
[23/05/2013 12:20:15] /addskill gustavo cu sujo, level
[23/05/2013 12:20:15] /addskill gustavo cu sujo, level
[23/05/2013 12:20:16] /addskill gustavo cu sujo, level
[23/05/2013 12:20:16] /addskill gustavo cu sujo, level
[23/05/2013 12:20:16] /addskill gustavo cu sujo, level
[23/05/2013 12:20:16] /addskill gustavo cu sujo, level
[23/05/2013 12:20:16] /addskill gustavo cu sujo, level
[23/05/2013 12:20:17] /addskill gustavo cu sujo, level
[23/05/2013 12:20:17] /addskill gustavo cu sujo, level
[23/05/2013 12:20:17] /addskill gustavo cu sujo, level
[23/05/2013 12:20:17] /addskill gustavo cu sujo, level
[23/05/2013 12:20:17] /addskill gustavo cu sujo, level
[23/05/2013 12:20:17] /addskill gustavo cu sujo, level
[23/05/2013 12:20:17] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:18] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:19] /addskill gustavo cu sujo, level
[23/05/2013 12:20:20] /addskill gustavo cu sujo, level
[23/05/2013 12:20:29] /i hashirama armor
[23/05/2013 12:20:41] /m trainer
[23/05/2013 12:20:58] /i sasuke sword
[23/05/2013 12:23:19] /m black anbu
[23/05/2013 12:23:58] /r
[23/05/2013 12:24:03] /m trainer
[23/05/2013 12:24:39] /reload spells
[23/05/2013 12:26:31] /reload spells
[23/05/2013 12:26:45] /attr vocation 40
[23/05/2013 12:26:47] /r
[23/05/2013 12:28:48] /reload spells
[23/05/2013 12:30:25] /reload spells
[23/05/2013 12:30:48] /reload spell
[23/05/2013 12:31:25] /reload spells
[23/05/2013 12:31:57] /reload spells
[23/05/2013 12:32:46] /reload spells
[23/05/2013 12:33:55] /reload spells
[23/05/2013 12:36:08] /reload spells
[23/05/2013 12:39:19] /reload spells
[23/05/2013 12:42:58] /attr vocation 21
[23/05/2013 12:42:59] /r
[23/05/2013 12:44:25] /i 2193
[23/05/2013 12:44:45] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:45] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:46] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:46] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:46] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:47] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:47] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:48] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:48] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:49] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:50] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:50] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:51] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:52] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:52] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:54] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:56] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:57] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:58] /addskill gustavo cu sujo, magic
[23/05/2013 12:44:59] /addskill gustavo cu sujo, magic
[23/05/2013 12:45:32] /reload actions
[23/05/2013 12:45:42] /i 2193
[23/05/2013 15:58:49] /n minaru
[23/05/2013 16:02:00] /reload spells
[23/05/2013 16:05:28] /reload spells
[23/05/2013 16:06:41] /reload spells
[23/05/2013 16:07:58] /reload spells
[23/05/2013 16:08:42] /reload spells
[23/05/2013 16:10:59] /reload spells
[23/05/2013 16:11:39] /reload spells
[23/05/2013 16:12:03] /reload spells
[23/05/2013 16:13:33] /reload spells
[23/05/2013 16:14:22] /reload spells
[23/05/2013 16:15:27] /reload spells
[23/05/2013 16:15:55] /reload spells
[23/05/2013 16:22:34] /attr vocation 40
[23/05/2013 16:22:37] /attr vocation 40
[23/05/2013 16:22:53] /ghost
[23/05/2013 16:23:18] /attr vocation 40
[23/05/2013 16:23:19] /r
[23/05/2013 16:23:35] /up
[23/05/2013 16:23:41] /ghost
[23/05/2013 16:36:54] /m obito
[23/05/2013 16:37:17] /i soldado phill
[23/05/2013 16:37:20] /i soldado phill
[23/05/2013 16:37:50] /m kyuubi
[23/05/2013 16:37:58] /r
[23/05/2013 16:38:04] /r
[23/05/2013 16:38:08] /m kisame
[23/05/2013 16:39:12] /i life potion
[23/05/2013 16:41:05] /r
[23/05/2013 16:42:07] /reload spells
[23/05/2013 16:45:59] /reload spells
[23/05/2013 16:47:48] /reload spells
[23/05/2013 16:51:23] /reload spells
[23/05/2013 16:52:30] /reload spells
[23/05/2013 16:53:56] /reload spells
[23/05/2013 16:55:26] /reload spells
[23/05/2013 16:56:39] /reload spells
[23/05/2013 17:00:47] /reload spells
[23/05/2013 17:01:42] /reload spells
[23/05/2013 17:03:33] /reload spells
[23/05/2013 17:06:11] /reload spells
[23/05/2013 17:07:00] /reload spells
[23/05/2013 17:08:42] /reload spells
[23/05/2013 17:09:26] /reload spells
[23/05/2013 17:10:49] /reload spells
[23/05/2013 17:11:52] /reload spells
[23/05/2013 17:13:12] /reload spells
[23/05/2013 17:15:08] /reload spells
[23/05/2013 17:18:25] /reload spells
[23/05/2013 17:19:11] /m obito
[23/05/2013 17:22:35] /reload spells
[23/05/2013 17:24:16] /reload spells
[24/05/2013 00:48:02] /m trainer
[24/05/2013 00:58:44] /reload spells
[24/05/2013 01:08:49] /reload spells
[24/05/2013 01:10:09] /reload spells
[24/05/2013 01:10:53] /reload spells
[24/05/2013 01:11:49] /reload spells
[24/05/2013 01:12:25] /reload spells
[24/05/2013 01:16:17] /reload spells
[24/05/2013 01:24:25] /reload spells
[24/05/2013 01:25:35] /reload spells
[24/05/2013 01:34:10] /i samehada
[24/05/2013 01:37:29] /m samehada
[24/05/2013 01:37:33] /m trainer
[24/05/2013 01:55:00] /m black anbu
[24/05/2013 01:58:06] /n tasker
[24/05/2013 02:00:09] /reload creature script
[24/05/2013 02:00:48] /reload monster
[24/05/2013 02:00:52] /reload npc
[24/05/2013 02:13:00] /m black anbu
[24/05/2013 08:55:47] /m trainer
[24/05/2013 08:56:19] /addskill testando, level
[24/05/2013 08:56:20] /addskill testando, level
[24/05/2013 08:56:20] /addskill testando, level
[24/05/2013 08:56:26] /addskill testando, level
[24/05/2013 08:56:27] /addskill testando, level
[24/05/2013 08:56:28] /addskill testando, level
[24/05/2013 08:56:28] /addskill testando, level
[24/05/2013 08:56:28] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:29] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:30] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
[24/05/2013 08:56:31] /addskill testando, level
